,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
129,14,8,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.24865484 0.0031449  0.00402414 0.00302419 0.00416233],0.26301041480458004
130,14,2,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.25096791 0.00322352 0.00402414 0.00302419 0.00416233],0.2654021056554999
131,14,3,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.29361365 0.05079016 0.0583501  0.05745968 0.05827263],0.5184862164639923
132,14,5,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.29370525 0.05086878 0.0583501  0.05745968 0.05827263],0.5186564409005822
133,14,1,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.30185697 0.06297665 0.06237425 0.06149194 0.06243496],0.5511347614988834
134,14,0,[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[1. 0. 0. 0. 0.],"[6.96233564e-01 5.50357733e-04 2.01207243e-03 1.00806452e-03
 1.04058273e-03]",0.700844641037849
135,15,4,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.09946194 0.00023587 0.00201207 0.00100806 0.        ],0.10271794221157063
136,15,6,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.28865584 0.00133658 0.00100604 0.00201613 0.00312175],0.29613633731428146
137,15,7,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.30833201 0.00196556 0.00201207 0.00201613 0.00416233],0.3184881024522809
138,15,8,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.34811678 0.00290903 0.00201207 0.00201613 0.00416233],0.3592163479153691
139,15,2,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.35042985 0.00298766 0.00201207 0.00201613 0.00416233],0.361608038766289
140,15,0,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[1. 0. 0. 0. 0.],[0.59677163 0.00078623 0.00402414 0.00201613 0.00104058],0.60463870792706
141,15,3,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.39307559 0.05055429 0.05633803 0.05645161 0.05827263],0.6146921495747815
142,15,5,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.39316719 0.05063291 0.05633803 0.05645161 0.05827263],0.6148623740113713
143,15,1,[0.40322837 0.00078623 0.00402414 0.00201613 0.00104058],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.40131891 0.06274078 0.06036217 0.06048387 0.06243496],0.6473406946096726
144,16,6,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.07315498 0.00031449 0.00100604 0.         0.00104058],0.07551608496497915
145,16,7,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.09283114 0.00094347 0.         0.         0.        ],0.09377461221571749
146,16,4,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.11603893 0.00125796 0.00402414 0.00302419 0.00416233],0.12850755712577422
147,16,8,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.13261592 0.00188694 0.         0.         0.        ],0.1345028576788057
148,16,2,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.13492899 0.00196556 0.         0.         0.        ],0.1368945485297256
149,16,3,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.17757472 0.0495322  0.05432596 0.05443548 0.0541103 ],0.3899786593382181
150,16,5,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.17766632 0.04961082 0.05432596 0.05443548 0.0541103 ],0.390148883774808
151,16,1,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.18581804 0.06171869 0.0583501  0.05846774 0.05827263],0.4226272043731092
152,16,0,[0.18772751 0.00180832 0.00603622 0.00403226 0.00520291],[1. 0. 0. 0. 0.],[0.81227249 0.00180832 0.00603622 0.00403226 0.00520291],0.8293521981636233
153,17,2,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.00166541 0.01226512 0.02414487 0.02217742 0.02497399],0.08522679837272878
154,17,8,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.00397848 0.01234374 0.02414487 0.02217742 0.02497399],0.08761848922364866
155,17,7,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.04376325 0.01328721 0.02414487 0.02217742 0.02497399],0.1283467346867369
156,17,6,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.06343942 0.01391619 0.02515091 0.02217742 0.02601457],0.15069849982473635
157,17,3,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.04098033 0.03530152 0.03018109 0.03225806 0.02913632],0.16785731243576374
158,17,5,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.04107193 0.03538014 0.03018109 0.03225806 0.02913632],0.16802753687235358
159,17,1,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.04922365 0.04748801 0.03420523 0.03629032 0.03329865],0.2005058574706548
160,17,4,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.25263332 0.01548864 0.02816901 0.02520161 0.02913632],0.3506289040282286
161,17,0,[0.05113311 0.016039   0.03018109 0.02620968 0.0301769 ],[1. 0. 0. 0. 0.],[0.94886689 0.016039   0.03018109 0.02620968 0.0301769 ],1.0514735450660777
162,18,3,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.02308916 0.00660429 0.01207243 0.01108871 0.01456816],0.06742275747940432
163,18,5,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.02318076 0.00668292 0.01207243 0.01108871 0.01456816],0.06759298191599418
164,18,1,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.03133248 0.01879079 0.00804829 0.00705645 0.01040583],0.07563383483621862
165,18,2,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.01955657 0.04096234 0.06639839 0.06552419 0.06867846],0.26111995823636747
166,18,8,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.02186964 0.04104096 0.06639839 0.06552419 0.06867846],0.26351164908728736
167,18,7,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.06165442 0.04198443 0.06639839 0.06552419 0.06867846],0.30423989455037553
168,18,6,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.08133058 0.04261341 0.06740443 0.06552419 0.06971904],0.32659165968837506
169,18,4,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.27052449 0.04418586 0.07042254 0.06854839 0.07284079],0.5265220638918673
170,18,0,[0.03324195 0.04473622 0.07243461 0.06955645 0.07388137],[1. 0. 0. 0. 0.],[0.96675805 0.04473622 0.07243461 0.06955645 0.07388137],1.2273667049297163
171,19,1,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00302575 0.4358047  0.48490946 0.4858871  0.47034339],1.8799703992165504
172,19,5,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00512596 0.44791257 0.4889336  0.48991935 0.47450572],1.906397216265372
173,19,3,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.00521757 0.44799119 0.4889336  0.48991935 0.47450572],1.9065674407019615
174,19,2,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.0478633  0.49555783 0.54325956 0.54435484 0.52861602],2.1596515515104544
175,19,8,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05017637 0.49563645 0.54325956 0.54435484 0.52861602],2.1620432423613742
176,19,7,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.08996115 0.49657992 0.54325956 0.54435484 0.52861602],2.2027714878244624
177,19,6,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.10963731 0.4972089  0.54426559 0.54435484 0.52965661],2.2251232529624616
178,19,4,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29883122 0.49878135 0.5472837  0.54737903 0.53277836],2.425053657165954
179,19,0,[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[1. 0. 0. 0. 0.],[0.99506478 0.49933171 0.54929577 0.5483871  0.53381894],3.1258982982038033
180,20,1,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00190654 0.93647299 0.93561368 0.9375     0.93652445],3.748017670516921
181,20,5,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.01005826 0.94858086 0.93963783 0.94153226 0.94068678],3.7804959911152225
182,20,3,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.01014986 0.94865949 0.93963783 0.94153226 0.94068678],3.7806662155518125
183,20,2,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.0527956  0.99622612 0.99396378 0.99596774 0.99479709],4.033750326360305
184,20,8,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05510867 0.99630474 0.99396378 0.99596774 0.99479709],4.036142017211225
185,20,7,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.09489344 0.99724821 0.99396378 0.99596774 0.99479709],4.076870262674313
186,20,6,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.11456961 0.99787719 0.99496982 0.99596774 0.99583767],4.099222027812313
187,20,4,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.30376351 0.99944964 0.99798793 0.99899194 0.99895942],4.299152432015805
188,20,0,"[2.92694635e-06 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[1. 0. 0. 0. 0.],[0.99999707 1.         1.         1.         1.        ],4.999997073053654
189,21,1,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.0030003  0.43604057 0.48490946 0.4858871  0.47034339],1.8801808137782974
190,21,5,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00515142 0.44814844 0.4889336  0.48991935 0.47450572],1.906658536902933
191,21,3,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.00524302 0.44822706 0.4889336  0.48991935 0.47450572],1.9068287613395225
192,21,2,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04788876 0.49579369 0.54325956 0.54435484 0.52861602],2.1599128721480154
193,21,8,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05020182 0.49587232 0.54325956 0.54435484 0.52861602],2.1623045629989353
194,21,7,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0899866  0.49681579 0.54325956 0.54435484 0.52861602],2.2030328084620234
195,21,6,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.10966277 0.49744477 0.54426559 0.54435484 0.52965661],2.2253845736000226
196,21,4,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29885667 0.49901722 0.5472837  0.54737903 0.53277836],2.4253149778035152
197,21,0,[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[1. 0. 0. 0. 0.],[0.99509023 0.49956758 0.54929577 0.5483871  0.53381894],3.1261596188413643
198,22,1,[0.         0.99905653 0.99899396 1.         0.99895942],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00190947 0.93552952 0.93460765 0.9375     0.93548387],3.7450305081210207
199,22,5,[0.         0.99905653 0.99899396 1.         0.99895942],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.01006119 0.94763739 0.93863179 0.94153226 0.9396462 ],3.7775088287193217
200,22,3,[0.         0.99905653 0.99899396 1.         0.99895942],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.01015279 0.94771602 0.93863179 0.94153226 0.9396462 ],3.7776790531559117
201,22,2,[0.         0.99905653 0.99899396 1.         0.99895942],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.05279852 0.99528265 0.99295775 0.99596774 0.9937565 ],4.030763163964404
202,22,8,[0.         0.99905653 0.99899396 1.         0.99895942],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05511159 0.99536127 0.99295775 0.99596774 0.9937565 ],4.033154854815324
203,22,7,[0.         0.99905653 0.99899396 1.         0.99895942],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.09489637 0.99630474 0.99295775 0.99596774 0.9937565 ],4.073883100278413
204,22,6,[0.         0.99905653 0.99899396 1.         0.99895942],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.11457253 0.99693372 0.99396378 0.99596774 0.99479709],4.096234865416412
205,22,4,[0.         0.99905653 0.99899396 1.         0.99895942],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.30376644 0.99850617 0.99698189 0.99899194 0.99791883],4.296165269619904
206,22,0,[0.         0.99905653 0.99899396 1.         0.99895942],[1. 0. 0. 0. 0.],[1.         0.99905653 0.99899396 1.         0.99895942],4.997009910657753
207,23,8,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.0049731  0.00062898 0.00100604 0.         0.00104058],0.007648696092433732
208,23,2,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.00728617 0.0007076  0.00100604 0.         0.00104058],0.010040386943353612
209,23,7,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.03481168 0.00031449 0.00100604 0.         0.00104058],0.03717278725791561
210,23,6,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.05448784 0.00094347 0.         0.         0.        ],0.055431314508653955
211,23,4,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.24368175 0.00251592 0.00301811 0.00302419 0.00312175],0.25536171871214625
212,23,3,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.0499319  0.04827424 0.05533199 0.05443548 0.05515088],0.2631244977518461
213,23,5,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.0500235  0.04835286 0.05533199 0.05443548 0.05515088],0.26329472218843597
214,23,1,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.05817522 0.06046073 0.05935614 0.05846774 0.05931322],0.2957730427867372
215,23,0,[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[1. 0. 0. 0. 0.],[0.93991531 0.00306628 0.00503018 0.00403226 0.00416233],0.9562063597499951
216,24,5,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0. 0. 0. 0. 0.],0.0
217,24,3,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],"[9.16019034e-05 7.86225332e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.0001702244365898685
218,24,1,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.00815172 0.01210787 0.00402414 0.00403226 0.00416233],0.03247832059830123
219,24,2,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04273734 0.04764526 0.05432596 0.05443548 0.0541103 ],0.25325433524508234
220,24,8,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.04505041 0.04772388 0.05432596 0.05443548 0.0541103 ],0.25564602609600223
221,24,7,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.08483518 0.04866735 0.05432596 0.05443548 0.0541103 ],0.29637427155909046
222,24,6,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.10451135 0.04929633 0.05533199 0.05443548 0.05515088],0.31872603669708993
223,24,4,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29370525 0.05086878 0.0583501  0.05745968 0.05827263],0.5186564409005822
224,24,0,[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[1. 0. 0. 0. 0.],[0.98993881 0.05141914 0.06036217 0.05846774 0.05931322],1.219501081938431
225,25,1,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.0078681  0.00684016 0.00201207 0.00201613 0.00208117],0.020817627595783574
226,25,5,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00028362 0.00526771 0.00603622 0.00604839 0.0062435 ],0.023879426841556063
227,25,3,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.00037522 0.00534633 0.00603622 0.00604839 0.0062435 ],0.024049651278145928
228,25,2,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04302096 0.05291296 0.06036217 0.06048387 0.0603538 ],0.2771337620866384
229,25,8,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.04533402 0.05299159 0.06036217 0.06048387 0.0603538 ],0.2795254529375583
230,25,7,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0851188  0.05393506 0.06036217 0.06048387 0.0603538 ],0.32025369840064655
231,25,6,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.10479496 0.05456404 0.06136821 0.06048387 0.06139438],0.34260546353864596
232,25,4,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.29398887 0.05613649 0.06438632 0.06350806 0.06451613],0.5425358677421381
233,25,0,[0.00977757 0.05668685 0.06639839 0.06451613 0.06555671],[1. 0. 0. 0. 0.],[0.99022243 0.05668685 0.06639839 0.06451613 0.06555671],1.2433805087799874
234,26,3,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.01313099 0.00495322 0.00603622 0.00604839 0.00832466],0.038493470907296067
235,26,5,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.01322259 0.00503184 0.00603622 0.00604839 0.00832466],0.03866369534388593
236,26,1,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.0213743  0.01713971 0.00201207 0.00201613 0.00416233],0.04670454826411037
237,26,2,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.02951475 0.04261341 0.06036217 0.06048387 0.06243496],0.2554091723236186
238,26,8,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.03182782 0.04269204 0.06036217 0.06048387 0.06243496],0.2578008631745385
239,26,7,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0716126  0.04363551 0.06036217 0.06048387 0.06243496],0.2985291086376267
240,26,6,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.09128876 0.04426449 0.06136821 0.06048387 0.06347555],0.3208808737756262
241,26,4,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.28048266 0.04583694 0.06438632 0.06350806 0.06659729],0.5208112779791184
242,26,0,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[1. 0. 0. 0. 0.],[0.97671623 0.04638729 0.06639839 0.06451613 0.06763788],1.2216559190169674
243,27,3,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.01343034 0.00581807 0.00503018 0.00604839 0.00728408],0.03761105129192748
244,27,5,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.01352194 0.00589669 0.00503018 0.00604839 0.00728408],0.03778127572851735
245,27,1,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.02167366 0.01800456 0.00100604 0.00201613 0.00312175],0.045822128648741786
246,27,2,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.0292154  0.04174857 0.05935614 0.06048387 0.06139438],0.2521983540517261
247,27,8,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.03152847 0.04182719 0.05935614 0.06048387 0.06139438],0.254590044902646
248,27,7,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.07131324 0.04277066 0.05935614 0.06048387 0.06139438],0.29531829036573415
249,27,6,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.09098941 0.04339964 0.06036217 0.06048387 0.06243496],0.3176700555037337
250,27,4,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.28018331 0.04497209 0.06338028 0.06350806 0.06555671],0.5176004597072258
251,27,0,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[1. 0. 0. 0. 0.],[0.97641688 0.04552245 0.06539235 0.06451613 0.06659729],1.218445100745075
252,28,1,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.00190947 0.06352701 0.06438632 0.0625     0.06347555],[0.001884   0.50530702 0.54828974 0.55040323 0.5359001 ],2.141784085579221
253,28,5,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.01006119 0.05141914 0.06036217 0.05846774 0.05931322],[0.00626772 0.51741489 0.55231388 0.55443548 0.54006243],2.170494413594128
254,28,3,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.01015279 0.05134051 0.06036217 0.05846774 0.05931322],[0.00635932 0.51749351 0.55231388 0.55443548 0.54006243],2.170664638030718
255,28,2,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.04900506 0.56506015 0.60663984 0.60887097 0.59417274],2.4237487488392104
256,28,8,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.05131813 0.56513877 0.60663984 0.60887097 0.59417274],2.4261404396901307
257,28,7,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.09489637 0.00275179 0.00603622 0.00403226 0.00520291],[0.0911029  0.56608224 0.60663984 0.60887097 0.59417274],2.4668686851532184
258,28,6,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.11457253 0.00212281 0.00503018 0.00403226 0.00416233],[0.11077907 0.56671122 0.60764588 0.60887097 0.59521332],2.489220450291218
