,Exh. Idx,Selevminer Idx,Exh. metric,Selevminer metric,Abs. difference,Manhattan dist.
528,26,9,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.03182782 0.04269204 0.06036217 0.06048387 0.06243496],0.2578008631745385
529,26,6,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.03680092 0.04332102 0.06136821 0.06048387 0.06347555],0.2654495592669722
530,26,3,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.0809717  0.00220143 0.00402414 0.00201613 0.00312175],[0.05768792 0.04418586 0.06237425 0.0625     0.06451613],0.29126416201710686
531,26,0,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.10069831 0.00157245 0.00301811 0.00201613 0.00208117],[0.07741454 0.04481484 0.06338028 0.0625     0.06555671],0.3136663788626156
532,26,19,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.14993887 0.04528658 0.06338028 0.0625     0.06555671],0.3866624436065341
533,26,18,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],[0.25872537 0.04560107 0.06338028 0.0625     0.06555671],0.49576342805632156
534,26,16,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.28048266 0.04583694 0.06438632 0.06350806 0.06659729],0.5208112779791184
535,26,10,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[1. 0. 0. 0. 0.],[0.97671623 0.04638729 0.06639839 0.06451613 0.06763788],1.2216559190169674
536,26,14,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.01834855 0.45294441 0.48289738 0.48387097 0.46618106],1.9042423791868357
537,26,17,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.018374   0.45318028 0.48289738 0.48387097 0.46618106],1.9045036998243967
538,26,15,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.01949031 0.52244673 0.54627767 0.5483871  0.53173777],2.1683395765155917
539,26,12,[0.02328377 0.04638729 0.06639839 0.06451613 0.06763788],"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.02326571 0.95329822 0.93360161 0.93548387 0.93236212],3.7780115288509606
540,27,13,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.00701115 0.0366381  0.04024145 0.03830645 0.03850156],[0.01657198 0.00888435 0.02515091 0.02620968 0.02809573],0.10491263939006884
541,27,1,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.01708203 0.02515921 0.03219316 0.03024194 0.02809573],[0.0065011  0.02036324 0.0331992  0.03427419 0.03850156],0.13283928150811908
542,27,8,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.01921881 0.00990644 0.01207243 0.01008065 0.01144641],[0.00436432 0.03561601 0.05331992 0.05443548 0.05515088],0.2028866130419064
543,27,2,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.0186708  0.00998506 0.01207243 0.01008065 0.01144641],[0.00491233 0.03553739 0.05331992 0.05443548 0.05515088],0.20335600043508242
544,27,4,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.02864188 0.00809812 0.0110664  0.00907258 0.01040583],[0.00505876 0.03742433 0.05432596 0.05544355 0.05619147],0.20844405652735704
545,27,5,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.03358625 0.00581807 0.00804829 0.00604839 0.00728408],[0.01000312 0.03970438 0.05734406 0.05846774 0.05931322],0.22483252486852218
546,27,7,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.0505906  0.0038525  0.00603622 0.00403226 0.00520291],[0.02700747 0.04166994 0.05935614 0.06048387 0.06139438],0.24991180266979263
547,27,11,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.05279852 0.00377388 0.00603622 0.00403226 0.00520291],[0.0292154  0.04174857 0.05935614 0.06048387 0.06139438],0.2521983540517261
548,27,9,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.05511159 0.00369526 0.00603622 0.00403226 0.00520291],[0.03152847 0.04182719 0.05935614 0.06048387 0.06139438],0.254590044902646
549,27,6,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.06008469 0.00306628 0.00503018 0.00403226 0.00416233],[0.03650157 0.04245617 0.06036217 0.06048387 0.06243496],0.26223874099507966
550,27,3,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.0809717  0.00220143 0.00402414 0.00201613 0.00312175],[0.05738857 0.04332102 0.06136821 0.0625     0.06347555],0.2880533437452143
551,27,0,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.10069831 0.00157245 0.00301811 0.00201613 0.00208117],[0.07711519 0.04395    0.06237425 0.0625     0.06451613],0.31045556059072305
552,27,19,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.17322264 0.00110072 0.00301811 0.00201613 0.00208117],[0.14963952 0.04442173 0.06237425 0.0625     0.06451613],0.38345162533464155
553,27,18,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.28200914 0.00078623 0.00301811 0.00201613 0.00208117],[0.25842601 0.04473622 0.06237425 0.0625     0.06451613],0.4925526097844291
554,27,16,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.30376644 0.00055036 0.00201207 0.00100806 0.00104058],[0.28018331 0.04497209 0.06338028 0.06350806 0.06555671],0.5176004597072258
555,27,10,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[1. 0. 0. 0. 0.],[0.97641688 0.04552245 0.06539235 0.06451613 0.06659729],1.218445100745075
556,27,14,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.0186479  0.45380926 0.48390342 0.48387097 0.46722164],1.907453197458728
557,27,17,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.01867336 0.45404513 0.48390342 0.48387097 0.46722164],1.9077145180962893
558,27,15,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.01978966 0.52331158 0.5472837  0.5483871  0.53277836],2.1715503947874844
559,27,12,[0.02358312 0.04552245 0.06539235 0.06451613 0.06659729],"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.02356506 0.95416306 0.93460765 0.93548387 0.93340271],3.7812223471228528
560,28,15,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0. 0. 0. 0. 0.],0.0
561,28,17,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.00490977 0.49956758 0.54929577 0.5483871  0.53381894],[0.0011163  0.06926645 0.06338028 0.06451613 0.06555671],0.26383587669119524
562,28,14,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.00493522 0.49933171 0.54929577 0.5483871  0.53381894],[0.00114176 0.06950232 0.06338028 0.06451613 0.06555671],0.26409719732875625
563,28,12,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],"[1.80619992e-05 9.99685510e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00]",[0.0037754  0.43085148 0.38732394 0.38709677 0.40062435],1.6096719523353684
564,28,13,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.00701115 0.0366381  0.04024145 0.03830645 0.03850156],[0.00321768 0.53219593 0.57243461 0.57459677 0.56087409],2.2433190808302332
565,28,1,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.01708203 0.02515921 0.03219316 0.03024194 0.02809573],[0.01328856 0.54367482 0.5804829  0.58266129 0.57127992],2.2913874846733053
566,28,2,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.0186708  0.00998506 0.01207243 0.01008065 0.01144641],[0.01487733 0.55884897 0.60060362 0.60282258 0.58792924],2.365081740148268
567,28,8,[0.00379346 0.56883403 0.61267606 0.61290323 0.59937565],[0.01921881 0.00990644 0.01207243 0.01008065 0.01144641],[0.01542534 0.55892759 0.60060362 0.60282258 0.58792924],2.36570837260788
